timestamp,price
2025-09-29T05:09:13.248Z,0.44659000566229295
2025-09-29T05:12:13.473Z,0.44564697700314815
2025-09-29T05:15:17.781Z,0.44586959032610823
2025-09-29T05:18:12.983Z,0.44585204798105327
2025-09-29T05:21:09.527Z,0.4455901293257621
2025-09-29T05:24:15.675Z,0.4462461118593929
2025-09-29T05:27:08.070Z,0.4472346385114585
2025-09-29T05:30:15.374Z,0.4469978353679988
2025-09-29T05:33:11.012Z,0.447300312021228
2025-09-29T05:36:12.744Z,0.44726195985982853
2025-09-29T05:39:08.220Z,0.4474332271806174
2025-09-29T05:42:12.608Z,0.44744726870879586
2025-09-29T05:45:12.372Z,0.4478867662942073
2025-09-29T05:48:11.533Z,0.4483041112709064
2025-09-29T05:51:06.794Z,0.44822267475332644
2025-09-29T05:54:14.385Z,0.44846326220340776
2025-09-29T05:57:11.304Z,0.4482966327349386
2025-09-29T06:00:17.355Z,0.4478711020261953
2025-09-29T06:03:46.234Z,0.44628843841670207
2025-09-29T06:06:15.226Z,0.446844200587679
2025-09-29T06:09:13.966Z,0.4470672565877607
2025-09-29T06:12:10.740Z,0.4451971036521364
2025-09-29T06:15:15.621Z,0.44482227284864656
2025-09-29T06:18:27.486Z,0.44529663722178936
2025-09-29T06:21:11.394Z,0.4461131577081255
2025-09-29T06:24:10.222Z,0.44561788077812753
2025-09-29T06:27:11.435Z,0.4457741290374751
2025-09-29T06:30:18.427Z,0.4450325958241646
2025-09-29T06:33:12.419Z,0.44536990620654193
2025-09-29T06:36:14.767Z,0.4450880664782681
2025-09-29T06:39:13.573Z,0.44518693075698323
2025-09-29T06:42:12.906Z,0.4458669997947118
2025-09-29T06:45:15.430Z,0.44580352245188637
2025-09-29T06:48:24.606Z,0.44527603382753983
2025-09-29T06:51:10.441Z,0.4458703447122221
2025-09-29T06:54:15.305Z,0.4451403301147887
2025-09-29T06:57:13.756Z,0.44498158374631824
2025-09-29T07:00:19.223Z,0.4442734017523955
2025-09-29T07:03:07.880Z,0.4444520684669494
2025-09-29T07:06:13.313Z,0.44405061881271135
2025-09-29T07:09:12.720Z,0.4442875699771382
2025-09-29T07:12:13.710Z,0.4449471924490077
2025-09-29T07:15:17.376Z,0.44452716851433444
2025-09-29T07:18:18.630Z,0.44367982395168654
2025-09-29T07:21:13.460Z,0.4433400067342806
2025-09-29T07:24:13.616Z,0.4429463603093836
2025-09-29T07:27:11.217Z,0.44321259778641386
2025-09-29T07:30:17.534Z,0.4432198103758815
2025-09-29T07:33:12.656Z,0.4428517468354061
2025-09-29T07:36:12.027Z,0.443320417307407
2025-09-29T07:39:12.183Z,0.44537022204394683
2025-09-29T07:42:13.601Z,0.44463710389603944
2025-09-29T07:45:16.776Z,0.4451821215427014
2025-09-29T07:48:15.481Z,0.4449144082665254
2025-09-29T07:51:12.716Z,0.4452106562560729
2025-09-29T07:55:04.063Z,0.44582450763863496
2025-09-29T07:57:09.233Z,0.4456491313677768
2025-09-29T08:00:19.813Z,0.44530848308776166
2025-09-29T08:03:46.746Z,0.44621348768980956
2025-09-29T08:06:11.895Z,0.4452044204591079
2025-09-29T08:09:11.251Z,0.44497155163176194
2025-09-29T08:12:09.779Z,0.4463836916082337
2025-09-29T08:15:14.752Z,0.4459513348307342
2025-09-29T08:18:54.847Z,0.44495376848516055
2025-09-29T08:21:14.018Z,0.44455953597018333
2025-09-29T08:24:12.602Z,0.44464654122406927
2025-09-29T08:27:14.997Z,0.4453444982909899
2025-09-29T08:30:17.800Z,0.44577885438969767
2025-09-29T08:33:12.201Z,0.4452084892647324
2025-09-29T08:36:13.492Z,0.4460209551112732
2025-09-29T08:39:08.602Z,0.4451685703867626
2025-09-29T08:42:13.782Z,0.44570836766278876
2025-09-29T08:45:14.876Z,0.4459839294286288
2025-09-29T08:48:18.009Z,0.44650743092642425
2025-09-29T08:51:12.919Z,0.4463995529324364
2025-09-29T08:54:13.135Z,0.44713164009217915
2025-09-29T08:57:14.748Z,0.44673999480420795
2025-09-29T09:00:21.994Z,0.44643258945650777
2025-09-29T09:03:13.831Z,0.44714232176321617
2025-09-29T09:06:16.528Z,0.4476741319567518
2025-09-29T09:09:11.600Z,0.4475864987528999
2025-09-29T09:12:11.164Z,0.4468239610536075
2025-09-29T09:15:14.264Z,0.44673177059205066
2025-09-29T09:18:11.154Z,0.44555644146513784
2025-09-29T09:21:14.738Z,0.445533193587189
2025-09-29T09:24:11.769Z,0.4457489287324299
2025-09-29T09:27:12.496Z,0.44571451909374793
2025-09-29T09:30:17.987Z,0.44566578721944383
2025-09-29T09:33:19.367Z,0.4455193340438756
2025-09-29T09:36:11.386Z,0.44566541231631124
2025-09-29T09:39:08.276Z,0.44567267833618407
2025-09-29T09:42:10.000Z,0.4450945617895157
2025-09-29T09:45:12.091Z,0.4439411400354658
2025-09-29T09:48:14.620Z,0.4440759924277638
2025-09-29T09:51:11.545Z,0.44374437612072404
2025-09-29T09:54:09.337Z,0.44362397136763926
2025-09-29T09:57:08.468Z,0.44376329079825777
2025-09-29T10:00:19.836Z,0.4433578729284184
2025-09-29T10:03:38.571Z,0.4443975401587842
2025-09-29T10:06:14.122Z,0.4439275170290918
2025-09-29T10:09:09.947Z,0.4441914670378864
2025-09-29T10:12:15.095Z,0.44402115391426894
2025-09-29T10:15:17.030Z,0.44415565682001507
2025-09-29T10:18:50.028Z,0.4443184786460842
2025-09-29T10:21:16.471Z,0.4446369539330125
2025-09-29T10:24:11.183Z,0.4445137983781918
2025-09-29T10:27:13.288Z,0.4443121740248971
2025-09-29T10:30:15.244Z,0.44487354416010555
2025-09-29T10:33:17.552Z,0.4446783338807935
2025-09-29T10:36:12.206Z,0.44347028771190977
2025-09-29T10:39:14.117Z,0.442446519682459
2025-09-29T10:42:14.636Z,0.44364705091506973
2025-09-29T10:45:13.998Z,0.4423728515934514
